Order ID,Product,Quantity Ordered, Price Each , PartialSum 
154191,20in Monitor,1,$109.99 ,$109.99 
154192,iPhone,1,$700.00 ,$700.00 
154193,Wired Headphones,1,$11.99 ,$11.99 
154194,Apple Airpods Headphones,1,$150.00 ,$150.00 
154195,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154196,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154197,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154198,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154199,AA Batteries (4-pack),1,$3.84 ,$3.84 
154200,Apple Airpods Headphones,1,$150.00 ,$150.00 
154201,AA Batteries (4-pack),2,$3.84 ,$7.68 
154202,AA Batteries (4-pack),1,$3.84 ,$3.84 
154203,AA Batteries (4-pack),3,$3.84 ,$11.52 
154204,Apple Airpods Headphones,1,$150.00 ,$150.00 
154205,Apple Airpods Headphones,1,$150.00 ,$150.00 
154206,Wired Headphones,1,$11.99 ,$11.99 
154207,USB-C Charging Cable,1,$11.95 ,$11.95 
154208,Apple Airpods Headphones,1,$150.00 ,$150.00 
154209,Flatscreen TV,1,$300.00 ,$300.00 
154210,Flatscreen TV,1,$300.00 ,$300.00 
154211,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154212,LG Dryer,1,$600.00 ,$600.00 
154213,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154214,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154215,AAA Batteries (4-pack),3,$2.99 ,$8.97 
154215,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154216,AA Batteries (4-pack),3,$3.84 ,$11.52 
154217,ThinkPad Laptop,1,$999.99 ,$999.99 
154218,Wired Headphones,1,$11.99 ,$11.99 
154219,Wired Headphones,1,$11.99 ,$11.99 
154220,ThinkPad Laptop,1,$999.99 ,$999.99 
154221,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154222,Wired Headphones,1,$11.99 ,$11.99 
154223,AA Batteries (4-pack),1,$3.84 ,$3.84 
154224,Google Phone,1,$600.00 ,$600.00 
154225,27in FHD Monitor,1,$149.99 ,$149.99 
154226,Wired Headphones,1,$11.99 ,$11.99 
154227,AA Batteries (4-pack),1,$3.84 ,$3.84 
154228,Apple Airpods Headphones,1,$150.00 ,$150.00 
154229,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154230,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154231,Wired Headphones,1,$11.99 ,$11.99 
154232,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154233,Wired Headphones,1,$11.99 ,$11.99 
154234,USB-C Charging Cable,1,$11.95 ,$11.95 
154235,AA Batteries (4-pack),1,$3.84 ,$3.84 
154236,20in Monitor,1,$109.99 ,$109.99 
154237,AA Batteries (4-pack),1,$3.84 ,$3.84 
154238,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154239,iPhone,1,$700.00 ,$700.00 
154240,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154241,Wired Headphones,1,$11.99 ,$11.99 
154242,USB-C Charging Cable,2,$11.95 ,$23.90 
154243,Flatscreen TV,1,$300.00 ,$300.00 
154244,USB-C Charging Cable,1,$11.95 ,$11.95 
154245,USB-C Charging Cable,1,$11.95 ,$11.95 
154246,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154247,Wired Headphones,1,$11.99 ,$11.99 
154248,ThinkPad Laptop,1,$999.99 ,$999.99 
154249,AAA Batteries (4-pack),3,$2.99 ,$8.97 
154250,Lightning Charging Cable,1,$14.95 ,$14.95 
154251,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154252,USB-C Charging Cable,1,$11.95 ,$11.95 
154253,AA Batteries (4-pack),2,$3.84 ,$7.68 
154254,Apple Airpods Headphones,1,$150.00 ,$150.00 
154255,USB-C Charging Cable,1,$11.95 ,$11.95 
154256,Wired Headphones,1,$11.99 ,$11.99 
154257,USB-C Charging Cable,1,$11.95 ,$11.95 
154258,Lightning Charging Cable,1,$14.95 ,$14.95 
154259,Wired Headphones,1,$11.99 ,$11.99 
154260,USB-C Charging Cable,1,$11.95 ,$11.95 
154261,Wired Headphones,1,$11.99 ,$11.99 
154262,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154263,Apple Airpods Headphones,1,$150.00 ,$150.00 
154264,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154265,AA Batteries (4-pack),1,$3.84 ,$3.84 
154266,ThinkPad Laptop,1,$999.99 ,$999.99 
154267,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154268,Lightning Charging Cable,1,$14.95 ,$14.95 
154269,ThinkPad Laptop,1,$999.99 ,$999.99 
154270,27in FHD Monitor,1,$149.99 ,$149.99 
154271,20in Monitor,1,$109.99 ,$109.99 
154272,Apple Airpods Headphones,1,$150.00 ,$150.00 
154273,USB-C Charging Cable,1,$11.95 ,$11.95 
154274,Wired Headphones,1,$11.99 ,$11.99 
154275,USB-C Charging Cable,1,$11.95 ,$11.95 
154276,USB-C Charging Cable,1,$11.95 ,$11.95 
154277,USB-C Charging Cable,1,$11.95 ,$11.95 
154278,USB-C Charging Cable,1,$11.95 ,$11.95 
154279,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154280,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154281,27in FHD Monitor,1,$149.99 ,$149.99 
154282,Wired Headphones,1,$11.99 ,$11.99 
154283,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154284,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154284,Apple Airpods Headphones,1,$150.00 ,$150.00 
154285,Flatscreen TV,1,$300.00 ,$300.00 
154286,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154287,Vareebadd Phone,1,$400.00 ,$400.00 
154288,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154289,USB-C Charging Cable,1,$11.95 ,$11.95 
154290,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154291,27in FHD Monitor,1,$149.99 ,$149.99 
154292,Lightning Charging Cable,1,$14.95 ,$14.95 
154293,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154293,ThinkPad Laptop,1,$999.99 ,$999.99 
154294,AAA Batteries (4-pack),3,$2.99 ,$8.97 
154295,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154296,Flatscreen TV,1,$300.00 ,$300.00 
154297,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154298,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154299,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154300,AA Batteries (4-pack),1,$3.84 ,$3.84 
154301,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154302,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154303,Google Phone,1,$600.00 ,$600.00 
154303,Wired Headphones,1,$11.99 ,$11.99 
154304,Google Phone,1,$600.00 ,$600.00 
154305,USB-C Charging Cable,1,$11.95 ,$11.95 
154306,USB-C Charging Cable,1,$11.95 ,$11.95 
154307,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154308,ThinkPad Laptop,1,$999.99 ,$999.99 
154309,Apple Airpods Headphones,1,$150.00 ,$150.00 
154310,Lightning Charging Cable,1,$14.95 ,$14.95 
154311,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154312,Lightning Charging Cable,1,$14.95 ,$14.95 
154313,Google Phone,1,$600.00 ,$600.00 
154314,Apple Airpods Headphones,1,$150.00 ,$150.00 
154315,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154316,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154317,AA Batteries (4-pack),3,$3.84 ,$11.52 
154318,USB-C Charging Cable,1,$11.95 ,$11.95 
154319,Lightning Charging Cable,1,$14.95 ,$14.95 
154320,USB-C Charging Cable,1,$11.95 ,$11.95 
154321,USB-C Charging Cable,2,$11.95 ,$23.90 
154322,Apple Airpods Headphones,1,$150.00 ,$150.00 
154323,Lightning Charging Cable,1,$14.95 ,$14.95 
154324,Wired Headphones,2,$11.99 ,$23.98 
154325,Wired Headphones,1,$11.99 ,$11.99 
154326,Wired Headphones,1,$11.99 ,$11.99 
154327,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154328,Wired Headphones,1,$11.99 ,$11.99 
154329,Lightning Charging Cable,1,$14.95 ,$14.95 
154330,Lightning Charging Cable,1,$14.95 ,$14.95 
154331,USB-C Charging Cable,1,$11.95 ,$11.95 
154332,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154333,USB-C Charging Cable,1,$11.95 ,$11.95 
154334,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154335,Flatscreen TV,1,$300.00 ,$300.00 
154336,iPhone,1,$700.00 ,$700.00 
154336,Lightning Charging Cable,1,$14.95 ,$14.95 
154337,AA Batteries (4-pack),1,$3.84 ,$3.84 
154338,USB-C Charging Cable,1,$11.95 ,$11.95 
154339,iPhone,1,$700.00 ,$700.00 
154340,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154341,AA Batteries (4-pack),1,$3.84 ,$3.84 
154342,USB-C Charging Cable,1,$11.95 ,$11.95 
154343,USB-C Charging Cable,1,$11.95 ,$11.95 
154344,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154345,ThinkPad Laptop,1,$999.99 ,$999.99 
154346,Apple Airpods Headphones,1,$150.00 ,$150.00 
154347,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154348,Wired Headphones,1,$11.99 ,$11.99 
154349,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154350,Lightning Charging Cable,1,$14.95 ,$14.95 
154351,Wired Headphones,1,$11.99 ,$11.99 
154352,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154353,Lightning Charging Cable,1,$14.95 ,$14.95 
154354,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154355,Wired Headphones,1,$11.99 ,$11.99 
154356,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154357,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154358,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154359,Lightning Charging Cable,1,$14.95 ,$14.95 
154360,USB-C Charging Cable,1,$11.95 ,$11.95 
154361,27in FHD Monitor,1,$149.99 ,$149.99 
154362,iPhone,1,$700.00 ,$700.00 
154363,Apple Airpods Headphones,1,$150.00 ,$150.00 
154364,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154365,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154366,USB-C Charging Cable,1,$11.95 ,$11.95 
154367,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154368,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154369,ThinkPad Laptop,1,$999.99 ,$999.99 
154370,AA Batteries (4-pack),1,$3.84 ,$3.84 
154371,Lightning Charging Cable,1,$14.95 ,$14.95 
154372,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154373,Google Phone,1,$600.00 ,$600.00 
154374,iPhone,1,$700.00 ,$700.00 
154374,Wired Headphones,1,$11.99 ,$11.99 
154375,iPhone,1,$700.00 ,$700.00 
154375,Apple Airpods Headphones,1,$150.00 ,$150.00 
154376,Wired Headphones,1,$11.99 ,$11.99 
154377,Google Phone,1,$600.00 ,$600.00 
154378,AA Batteries (4-pack),2,$3.84 ,$7.68 
154379,27in FHD Monitor,1,$149.99 ,$149.99 
154380,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154381,USB-C Charging Cable,1,$11.95 ,$11.95 
154382,Apple Airpods Headphones,1,$150.00 ,$150.00 
154383,Lightning Charging Cable,1,$14.95 ,$14.95 
154384,AA Batteries (4-pack),1,$3.84 ,$3.84 
154385,Apple Airpods Headphones,1,$150.00 ,$150.00 
154386,USB-C Charging Cable,1,$11.95 ,$11.95 
154387,USB-C Charging Cable,1,$11.95 ,$11.95 
154388,Lightning Charging Cable,1,$14.95 ,$14.95 
154389,Lightning Charging Cable,2,$14.95 ,$29.90 
154390,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154391,Flatscreen TV,1,$300.00 ,$300.00 
154392,Wired Headphones,1,$11.99 ,$11.99 
154393,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154394,USB-C Charging Cable,1,$11.95 ,$11.95 
154395,Apple Airpods Headphones,1,$150.00 ,$150.00 
154396,Apple Airpods Headphones,1,$150.00 ,$150.00 
154397,Apple Airpods Headphones,1,$150.00 ,$150.00 
154398,27in FHD Monitor,1,$149.99 ,$149.99 
154399,AA Batteries (4-pack),1,$3.84 ,$3.84 
154400,Lightning Charging Cable,1,$14.95 ,$14.95 
154401,Apple Airpods Headphones,1,$150.00 ,$150.00 
154402,Apple Airpods Headphones,1,$150.00 ,$150.00 
154403,Apple Airpods Headphones,1,$150.00 ,$150.00 
154404,Wired Headphones,1,$11.99 ,$11.99 
154405,Wired Headphones,1,$11.99 ,$11.99 
154406,USB-C Charging Cable,1,$11.95 ,$11.95 
154407,AA Batteries (4-pack),1,$3.84 ,$3.84 
154408,Lightning Charging Cable,1,$14.95 ,$14.95 
154409,Lightning Charging Cable,1,$14.95 ,$14.95 
154410,Google Phone,1,$600.00 ,$600.00 
154411,AA Batteries (4-pack),1,$3.84 ,$3.84 
154412,USB-C Charging Cable,1,$11.95 ,$11.95 
154413,Flatscreen TV,1,$300.00 ,$300.00 
154414,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154415,20in Monitor,1,$109.99 ,$109.99 
154416,Google Phone,1,$600.00 ,$600.00 
154417,iPhone,1,$700.00 ,$700.00 
154417,Lightning Charging Cable,1,$14.95 ,$14.95 
154418,Google Phone,1,$600.00 ,$600.00 
154419,USB-C Charging Cable,1,$11.95 ,$11.95 
154420,AA Batteries (4-pack),2,$3.84 ,$7.68 
154421,ThinkPad Laptop,1,$999.99 ,$999.99 
154422,Apple Airpods Headphones,1,$150.00 ,$150.00 
154423,USB-C Charging Cable,1,$11.95 ,$11.95 
154424,AA Batteries (4-pack),2,$3.84 ,$7.68 
154425,Apple Airpods Headphones,1,$150.00 ,$150.00 
154426,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154427,Lightning Charging Cable,1,$14.95 ,$14.95 
154428,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154429,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154430,AAA Batteries (4-pack),3,$2.99 ,$8.97 
154431,AA Batteries (4-pack),1,$3.84 ,$3.84 
154432,27in FHD Monitor,1,$149.99 ,$149.99 
154433,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154434,AA Batteries (4-pack),1,$3.84 ,$3.84 
154435,20in Monitor,1,$109.99 ,$109.99 
154436,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154437,Lightning Charging Cable,1,$14.95 ,$14.95 
154438,USB-C Charging Cable,1,$11.95 ,$11.95 
154439,Wired Headphones,1,$11.99 ,$11.99 
154440,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154441,Wired Headphones,1,$11.99 ,$11.99 
154442,USB-C Charging Cable,1,$11.95 ,$11.95 
154443,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154444,Wired Headphones,1,$11.99 ,$11.99 
154445,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154446,Apple Airpods Headphones,1,$150.00 ,$150.00 
154447,Apple Airpods Headphones,1,$150.00 ,$150.00 
154448,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154449,Lightning Charging Cable,1,$14.95 ,$14.95 
154450,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154451,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154452,Google Phone,1,$600.00 ,$600.00 
154453,Lightning Charging Cable,1,$14.95 ,$14.95 
154454,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154455,AA Batteries (4-pack),2,$3.84 ,$7.68 
154456,Wired Headphones,1,$11.99 ,$11.99 
154457,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154458,Apple Airpods Headphones,1,$150.00 ,$150.00 
154459,Flatscreen TV,1,$300.00 ,$300.00 
154460,Wired Headphones,1,$11.99 ,$11.99 
154461,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154462,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154463,USB-C Charging Cable,1,$11.95 ,$11.95 
154464,AA Batteries (4-pack),1,$3.84 ,$3.84 
154465,AA Batteries (4-pack),1,$3.84 ,$3.84 
154466,Lightning Charging Cable,1,$14.95 ,$14.95 
154467,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154468,Apple Airpods Headphones,1,$150.00 ,$150.00 
154469,AA Batteries (4-pack),1,$3.84 ,$3.84 
154470,27in FHD Monitor,1,$149.99 ,$149.99 
154471,Google Phone,1,$600.00 ,$600.00 
154471,Wired Headphones,1,$11.99 ,$11.99 
154472,27in FHD Monitor,1,$149.99 ,$149.99 
154473,Wired Headphones,1,$11.99 ,$11.99 
154474,Wired Headphones,1,$11.99 ,$11.99 
154475,20in Monitor,1,$109.99 ,$109.99 
154476,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154477,Apple Airpods Headphones,1,$150.00 ,$150.00 
154478,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154479,Lightning Charging Cable,1,$14.95 ,$14.95 
154480,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154481,Lightning Charging Cable,1,$14.95 ,$14.95 
154482,Wired Headphones,1,$11.99 ,$11.99 
154483,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154484,Lightning Charging Cable,1,$14.95 ,$14.95 
154485,USB-C Charging Cable,1,$11.95 ,$11.95 
154486,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154487,LG Washing Machine,1,$600.00 ,$600.00 
154488,Wired Headphones,1,$11.99 ,$11.99 
154489,USB-C Charging Cable,1,$11.95 ,$11.95 
154490,Wired Headphones,1,$11.99 ,$11.99 
154491,Wired Headphones,1,$11.99 ,$11.99 
154492,Apple Airpods Headphones,1,$150.00 ,$150.00 
154493,ThinkPad Laptop,1,$999.99 ,$999.99 
154494,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154495,USB-C Charging Cable,1,$11.95 ,$11.95 
154496,AAA Batteries (4-pack),3,$2.99 ,$8.97 
154497,LG Dryer,1,$600.00 ,$600.00 
154498,Wired Headphones,1,$11.99 ,$11.99 
154499,Wired Headphones,1,$11.99 ,$11.99 
154500,USB-C Charging Cable,1,$11.95 ,$11.95 
154501,Wired Headphones,1,$11.99 ,$11.99 
154502,Lightning Charging Cable,1,$14.95 ,$14.95 
154503,Lightning Charging Cable,1,$14.95 ,$14.95 
154504,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154505,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154506,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154507,Wired Headphones,1,$11.99 ,$11.99 
154508,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154509,iPhone,1,$700.00 ,$700.00 
154510,Lightning Charging Cable,1,$14.95 ,$14.95 
154511,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154511,27in FHD Monitor,1,$149.99 ,$149.99 
154512,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
154513,Google Phone,1,$600.00 ,$600.00 
154514,Google Phone,1,$600.00 ,$600.00 
154515,20in Monitor,1,$109.99 ,$109.99 
154516,USB-C Charging Cable,1,$11.95 ,$11.95 
154517,AA Batteries (4-pack),1,$3.84 ,$3.84 
154518,Google Phone,1,$600.00 ,$600.00 
154519,AA Batteries (4-pack),1,$3.84 ,$3.84 
154520,AA Batteries (4-pack),2,$3.84 ,$7.68 
154521,USB-C Charging Cable,1,$11.95 ,$11.95 
154522,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154523,Lightning Charging Cable,1,$14.95 ,$14.95 
154524,iPhone,1,$700.00 ,$700.00 
154524,Apple Airpods Headphones,1,$150.00 ,$150.00 
154525,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154526,Google Phone,1,$600.00 ,$600.00 
154527,Lightning Charging Cable,1,$14.95 ,$14.95 
154528,AA Batteries (4-pack),3,$3.84 ,$11.52 
154529,Lightning Charging Cable,1,$14.95 ,$14.95 
154530,20in Monitor,1,$109.99 ,$109.99 
154531,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154532,Apple Airpods Headphones,1,$150.00 ,$150.00 
154533,Wired Headphones,1,$11.99 ,$11.99 
154534,27in FHD Monitor,1,$149.99 ,$149.99 
154535,Apple Airpods Headphones,1,$150.00 ,$150.00 
154536,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154537,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154538,ThinkPad Laptop,1,$999.99 ,$999.99 
154539,Wired Headphones,1,$11.99 ,$11.99 
154540,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154541,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154542,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154543,USB-C Charging Cable,1,$11.95 ,$11.95 
154544,Wired Headphones,2,$11.99 ,$23.98 
154545,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154546,Apple Airpods Headphones,1,$150.00 ,$150.00 
154547,Flatscreen TV,1,$300.00 ,$300.00 
154548,USB-C Charging Cable,1,$11.95 ,$11.95 
154549,iPhone,1,$700.00 ,$700.00 
154550,USB-C Charging Cable,1,$11.95 ,$11.95 
154551,iPhone,1,$700.00 ,$700.00 
154552,USB-C Charging Cable,1,$11.95 ,$11.95 
154553,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154554,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154555,27in FHD Monitor,1,$149.99 ,$149.99 
154556,Wired Headphones,1,$11.99 ,$11.99 
154557,Wired Headphones,1,$11.99 ,$11.99 
154558,Flatscreen TV,1,$300.00 ,$300.00 
154559,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154560,Lightning Charging Cable,1,$14.95 ,$14.95 
154561,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154562,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154563,Apple Airpods Headphones,1,$150.00 ,$150.00 
154564,Google Phone,1,$600.00 ,$600.00 
154565,Wired Headphones,2,$11.99 ,$23.98 
154566,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154567,Apple Airpods Headphones,1,$150.00 ,$150.00 
154568,USB-C Charging Cable,1,$11.95 ,$11.95 
154569,AA Batteries (4-pack),2,$3.84 ,$7.68 
154570,Lightning Charging Cable,2,$14.95 ,$29.90 
154571,USB-C Charging Cable,1,$11.95 ,$11.95 
154572,Apple Airpods Headphones,1,$150.00 ,$150.00 
154573,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154574,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154575,Google Phone,1,$600.00 ,$600.00 
154576,Google Phone,1,$600.00 ,$600.00 
154576,USB-C Charging Cable,1,$11.95 ,$11.95 
154577,AA Batteries (4-pack),3,$3.84 ,$11.52 
154578,AAA Batteries (4-pack),2,$2.99 ,$5.98 
154579,AA Batteries (4-pack),1,$3.84 ,$3.84 
154580,Google Phone,1,$600.00 ,$600.00 
154580,USB-C Charging Cable,1,$11.95 ,$11.95 
154581,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154582,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154583,27in FHD Monitor,1,$149.99 ,$149.99 
154584,Apple Airpods Headphones,1,$150.00 ,$150.00 
154585,Wired Headphones,1,$11.99 ,$11.99 
154586,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154587,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154588,34in Ultrawide Monitor,1,$379.99 ,$379.99 
154589,Apple Airpods Headphones,1,$150.00 ,$150.00 
154590,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154591,Apple Airpods Headphones,1,$150.00 ,$150.00 
154592,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154593,USB-C Charging Cable,1,$11.95 ,$11.95 
154594,Apple Airpods Headphones,1,$150.00 ,$150.00 
154595,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154596,Apple Airpods Headphones,1,$150.00 ,$150.00 
154597,USB-C Charging Cable,1,$11.95 ,$11.95 
154598,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154599,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154600,AA Batteries (4-pack),2,$3.84 ,$7.68 
154601,27in FHD Monitor,1,$149.99 ,$149.99 
154602,Apple Airpods Headphones,1,$150.00 ,$150.00 
154603,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154604,Apple Airpods Headphones,1,$150.00 ,$150.00 
154605,iPhone,1,$700.00 ,$700.00 
154606,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154607,Lightning Charging Cable,1,$14.95 ,$14.95 
154608,Vareebadd Phone,1,$400.00 ,$400.00 
154609,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154610,Wired Headphones,1,$11.99 ,$11.99 
154611,Wired Headphones,1,$11.99 ,$11.99 
154611,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154612,USB-C Charging Cable,1,$11.95 ,$11.95 
154613,Apple Airpods Headphones,1,$150.00 ,$150.00 
154614,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154615,27in FHD Monitor,1,$149.99 ,$149.99 
154616,Wired Headphones,3,$11.99 ,$35.97 
154617,Wired Headphones,1,$11.99 ,$11.99 
154618,ThinkPad Laptop,1,$999.99 ,$999.99 
154619,20in Monitor,1,$109.99 ,$109.99 
154620,ThinkPad Laptop,1,$999.99 ,$999.99 
154621,USB-C Charging Cable,1,$11.95 ,$11.95 
154622,AA Batteries (4-pack),1,$3.84 ,$3.84 
154623,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
154624,Bose SoundSport Headphones,1,$99.99 ,$99.99 
154625,Apple Airpods Headphones,1,$150.00 ,$150.00 
154626,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154627,Apple Airpods Headphones,1,$150.00 ,$150.00 
154628,Google Phone,1,$600.00 ,$600.00 
154628,USB-C Charging Cable,1,$11.95 ,$11.95 
154629,Lightning Charging Cable,1,$14.95 ,$14.95 
154630,USB-C Charging Cable,1,$11.95 ,$11.95 
154631,Apple Airpods Headphones,1,$150.00 ,$150.00 
154632,AA Batteries (4-pack),1,$3.84 ,$3.84 
154633,Flatscreen TV,1,$300.00 ,$300.00 
154634,Apple Airpods Headphones,1,$150.00 ,$150.00 
154635,Wired Headphones,1,$11.99 ,$11.99 
154636,Wired Headphones,1,$11.99 ,$11.99 
154637,Apple Airpods Headphones,1,$150.00 ,$150.00 
154638,27in FHD Monitor,1,$149.99 ,$149.99 
154639,27in FHD Monitor,1,$149.99 ,$149.99 
154640,USB-C Charging Cable,1,$11.95 ,$11.95 
154641,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154642,Lightning Charging Cable,1,$14.95 ,$14.95 
154643,AAA Batteries (4-pack),1,$2.99 ,$2.99 
154644,Apple Airpods Headphones,1,$150.00 ,$150.00 
154644,Lightning Charging Cable,1,$14.95 ,$14.95 
154645,Wired Headphones,1,$11.99 ,$11.99 
154646,Flatscreen TV,1,$300.00 ,$300.00 
154647,USB-C Charging Cable,1,$11.95 ,$11.95 
